umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
5,8,0.11,5,0.496529
9,6,0.05,5,0.49651575
6,8,0.15,6,0.49645495
4,3,0.08,6,0.49642733
5,3,0.13,7,0.49642447
9,4,0.12,6,0.49638167
5,10,0.04,5,0.49631009
9,10,0.14,6,0.4962678
10,6,0.04,5,0.4961885
9,8,0.08,5,0.49608544
6,4,0.11,5,0.49606243
7,6,0.05,6,0.49602723
3,4,0.1,6,0.49595785
10,5,0.03,5,0.49593332
2,10,0.13,7,0.49592015
10,10,0.1,6,0.4959129
6,9,0.1,5,0.49585107
6,8,0.09,5,0.4956415
5,6,0.15,5,0.49559042
9,8,0.04,6,0.49554795
8,8,0.03,5,0.49550462
9,5,0.12,5,0.49531958
4,7,0.08,5,0.4953005
7,7,0.11,5,0.49527147
8,8,0.15,5,0.49526447
9,9,0.08,5,0.4952511
10,8,0.11,5,0.49514842
2,3,0.04,5,0.49493825
10,6,0.06,5,0.49485293
6,10,0.09,5,0.49480692
7,3,0.11,5,0.49473688
8,4,0.13,6,0.49469072
4,8,0.04,5,0.4946539
4,5,0.12,5,0.4945675
7,8,0.11,6,0.4945661
9,5,0.13,6,0.49455422
6,7,0.1,5,0.49396762
6,7,0.06,5,0.49391028
7,10,0.08,6,0.49389595
3,7,0.1,5,0.49383923
2,10,0.09,6,0.4938185
7,8,0.03,5,0.49370065
9,7,0.11,5,0.4936528
6,8,0.02,5,0.49358192
5,8,0.14,6,0.49342993
6,9,0.07,5,0.4932894
6,9,0.03,6,0.4932341
2,10,0.03,5,0.4931946
8,7,0.07,6,0.49316114
9,7,0.04,5,0.49313873
6,3,0.03,6,0.49311176
8,5,0.06,5,0.4929072
8,8,0.07,6,0.4928071
8,7,0.15,6,0.49277967
2,10,0.12,5,0.49248868
6,10,0.11,9,0.4923281
6,5,0.07,5,0.4921951
8,3,0.15,5,0.49219278
9,9,0.07,5,0.4921452
5,9,0.07,7,0.4921243
4,10,0.02,5,0.49209782
10,3,0.14,5,0.49208784
6,4,0.05,5,0.49201363
5,7,0.09,5,0.49200454
5,5,0.04,5,0.49200147
5,10,0.1,5,0.4918715
5,4,0.13,5,0.49174696
5,10,0.15,6,0.49159637
3,4,0.14,6,0.49159288
3,4,0.15,5,0.49151915
7,7,0.14,5,0.49149212
9,9,0.04,5,0.49142507
2,10,0.02,6,0.491375
9,3,0.13,6,0.49135423
9,10,0.09,6,0.49129406
5,7,0.15,5,0.49126804
4,8,0.13,5,0.49117202
2,10,0.08,5,0.49102557
8,5,0.12,6,0.49102286
8,5,0.14,5,0.49097195
8,4,0.02,5,0.4909428
4,7,0.03,5,0.49089652
4,9,0.1,5,0.49077287
9,4,0.08,5,0.49066964
6,10,0.13,5,0.49056855
10,6,0.14,6,0.49054506
9,5,0.02,6,0.49044532
10,7,0.1,6,0.49022436
10,5,0.05,6,0.49021766
6,9,0.09,6,0.49006182
10,7,0.06,6,0.48994744
10,7,0.09,5,0.48983598
4,5,0.03,6,0.4897229
7,3,0.15,6,0.4895818
8,5,0.05,5,0.48952997
5,8,0.09,6,0.48951972
2,9,0.13,5,0.4893097
10,3,0.06,6,0.4891427
4,3,0.05,6,0.4890987
4,4,0.11,5,0.4890905
2,9,0.02,5,0.48904142
5,3,0.15,6,0.48902667
10,3,0.05,6,0.48895794
4,3,0.07,6,0.48891792
10,6,0.03,5,0.4887888
6,7,0.08,5,0.48861352
6,5,0.15,6,0.48858708
3,8,0.14,5,0.48850402
6,9,0.1,7,0.48838705
5,3,0.12,6,0.4883678
9,3,0.14,6,0.48829454
5,8,0.03,6,0.48812458
10,10,0.06,5,0.48812416
9,7,0.06,5,0.4881054
3,10,0.06,5,0.4880786
4,7,0.04,6,0.48802817
8,7,0.12,6,0.4879734
4,3,0.09,6,0.48792762
10,9,0.14,5,0.4878177
3,4,0.11,5,0.48774174
9,9,0.14,5,0.4877315
10,5,0.13,6,0.48763037
7,5,0.09,6,0.48761258
7,3,0.07,6,0.4875921
6,6,0.13,5,0.48756903
4,3,0.14,6,0.48731077
5,10,0.06,5,0.48705757
9,7,0.02,5,0.4869569
7,8,0.06,5,0.48694986
8,5,0.09,5,0.4868665
4,6,0.02,5,0.48660722
2,4,0.13,5,0.48653266
7,5,0.02,5,0.4865046
10,5,0.09,6,0.4864665
7,10,0.04,6,0.4864611
4,9,0.12,6,0.48633984
4,5,0.04,5,0.48632595
6,3,0.02,6,0.48631346
7,8,0.05,5,0.48595273
10,4,0.06,5,0.48590836
10,7,0.15,5,0.48561758
6,3,0.14,5,0.48560444
3,5,0.13,5,0.4854642
9,9,0.06,5,0.48542866
9,3,0.02,5,0.4853442
8,10,0.05,5,0.4853133
7,7,0.02,5,0.48522535
7,7,0.07,5,0.48514593
4,10,0.13,7,0.48510858
8,9,0.14,5,0.48509187
7,10,0.15,8,0.48509106
8,8,0.05,5,0.48502168
9,6,0.14,5,0.48500276
6,9,0.15,5,0.4849178
9,3,0.06,6,0.48448747
9,5,0.14,5,0.48443916
7,9,0.11,5,0.4843876
6,9,0.04,5,0.48408478
6,7,0.15,5,0.48397297
6,6,0.04,6,0.48376182
7,8,0.07,5,0.48366874
8,8,0.06,6,0.48354554
8,4,0.1,5,0.4835252
7,4,0.04,5,0.48320052
2,10,0.14,7,0.4831606
3,6,0.08,5,0.48314297
4,5,0.14,6,0.48304328
7,3,0.04,5,0.4830283
7,6,0.1,5,0.48295426
6,10,0.1,5,0.48279592
9,9,0.09,5,0.48243538
7,6,0.06,5,0.48240036
4,4,0.08,5,0.4822948
7,10,0.15,5,0.48214102
8,7,0.06,5,0.4820107
9,7,0.03,6,0.4819771
7,4,0.03,5,0.48194957
7,5,0.03,5,0.48193198
9,4,0.15,5,0.4818541
7,10,0.05,7,0.48184946
10,8,0.06,5,0.48180127
10,7,0.11,5,0.48162007
10,10,0.14,5,0.48160902
9,4,0.09,5,0.48156744
5,10,0.12,5,0.481546
10,6,0.09,5,0.48137715
5,5,0.11,5,0.48107567
7,4,0.08,6,0.48105502
7,10,0.12,8,0.4810129
5,5,0.09,5,0.48099148
10,10,0.02,5,0.48097405
8,7,0.04,5,0.48097152
8,4,0.09,5,0.4809448
5,7,0.05,5,0.4809321
10,10,0.03,6,0.4809098
8,10,0.07,5,0.4807622
9,5,0.07,5,0.48071688
9,5,0.03,6,0.48056996
4,7,0.05,5,0.48053
6,3,0.06,5,0.480498
4,6,0.1,5,0.48041573
8,4,0.07,5,0.4802903
8,7,0.14,7,0.48012042
9,5,0.1,5,0.48010707
4,3,0.02,5,0.4800974
9,10,0.07,7,0.48009622
10,5,0.12,5,0.48004428
7,9,0.05,6,0.48000786
9,6,0.1,5,0.47994262
8,8,0.12,5,0.479575
6,8,0.05,5,0.47945717
6,4,0.02,5,0.47939897
6,4,0.03,6,0.47908086
6,5,0.02,6,0.47905016
6,8,0.1,5,0.4790241
9,10,0.09,7,0.4788732
8,4,0.04,5,0.47886744
5,10,0.09,5,0.478795
7,10,0.05,5,0.47873843
10,8,0.12,5,0.47873354
10,9,0.08,7,0.4786909
6,6,0.15,5,0.47856402
9,3,0.11,5,0.47843048
8,8,0.1,6,0.47840628
7,6,0.11,5,0.47831574
5,10,0.03,5,0.4780902
5,3,0.11,6,0.47802088
7,5,0.06,5,0.47795242
9,8,0.06,6,0.4778568
9,8,0.02,5,0.47785348
6,3,0.05,5,0.47741002
2,6,0.08,5,0.47739264
4,5,0.15,5,0.47729573
9,3,0.08,5,0.47723958
9,4,0.1,5,0.47723716
8,3,0.06,6,0.47715914
9,6,0.13,5,0.47712502
9,10,0.15,5,0.47704005
10,5,0.05,5,0.4768171
5,8,0.12,6,0.47679392
4,5,0.03,5,0.47673926
3,5,0.04,5,0.47671393
3,10,0.09,7,0.4766672
6,3,0.11,6,0.47661087
8,10,0.11,6,0.4765675
7,10,0.1,5,0.47653204
5,10,0.08,5,0.47647962
4,9,0.03,5,0.47647738
8,7,0.03,5,0.4763977
9,4,0.07,6,0.4763838
8,9,0.1,6,0.4762651
9,7,0.13,6,0.47623256
4,8,0.09,5,0.476178
10,9,0.04,5,0.4760497
6,7,0.12,5,0.47589463
7,3,0.1,5,0.47583786
8,7,0.05,5,0.47577712
4,7,0.14,5,0.47573724
8,6,0.09,5,0.4757
2,10,0.14,5,0.4755924
5,3,0.02,5,0.47556618
9,8,0.07,6,0.4755286
10,6,0.05,5,0.47540465
6,5,0.11,5,0.47520664
4,4,0.09,5,0.47519335
8,10,0.12,7,0.47508287
10,4,0.1,6,0.47502014
3,3,0.14,5,0.47497374
5,3,0.07,5,0.47492573
5,9,0.05,5,0.4748721
5,10,0.07,5,0.47486243
10,4,0.12,5,0.47484145
5,4,0.14,6,0.4748268
10,8,0.02,5,0.4747754
6,9,0.02,5,0.47476014
7,7,0.05,5,0.47473675
10,4,0.14,5,0.4747082
3,3,0.13,5,0.474655
4,9,0.07,5,0.47463292
8,7,0.15,5,0.4746268
6,8,0.06,5,0.47460032
10,4,0.08,5,0.47430027
9,8,0.09,5,0.4742231
10,5,0.04,5,0.47421262
3,5,0.15,6,0.47418478
6,5,0.06,6,0.4741777
8,5,0.15,5,0.47414428
5,8,0.04,6,0.47399807
4,3,0.06,6,0.47392708
4,3,0.15,6,0.47391626
5,6,0.08,5,0.4738615
8,10,0.03,5,0.47384134
10,4,0.09,5,0.47378385
7,9,0.15,6,0.47359937
5,7,0.11,5,0.47355753
6,10,0.03,5,0.47353515
10,7,0.1,5,0.47353303
7,5,0.05,5,0.47332764
7,6,0.12,5,0.47317824
7,6,0.09,5,0.47314534
4,6,0.15,5,0.4730535
7,6,0.05,5,0.47276843
10,7,0.08,5,0.47274
7,3,0.06,5,0.47273698
4,6,0.13,5,0.47264928
7,4,0.05,5,0.47258478
10,9,0.13,5,0.47257072
4,3,0.14,5,0.47251242
10,7,0.14,6,0.4724106
6,6,0.08,6,0.4723443
6,5,0.12,5,0.47230524
8,9,0.13,7,0.4720681
6,9,0.06,5,0.4719654
5,8,0.14,5,0.4718157
4,4,0.09,6,0.47169313
5,3,0.09,5,0.47124392
5,6,0.1,6,0.47121346
7,6,0.02,5,0.47095373
9,3,0.12,5,0.4709053
7,6,0.15,5,0.47086042
6,5,0.13,7,0.47081655
10,8,0.08,5,0.47077128
4,9,0.03,6,0.47069135
4,10,0.11,5,0.47061735
9,9,0.15,6,0.4704469
5,4,0.07,5,0.47040164
8,9,0.06,5,0.47038972
9,5,0.05,5,0.47032234
3,5,0.15,5,0.47020608
10,4,0.02,5,0.47016293
8,7,0.13,5,0.47015268
10,8,0.13,5,0.47001565
7,6,0.13,6,0.4700137
8,4,0.11,5,0.4698992
3,9,0.06,5,0.4697083
8,7,0.09,5,0.46943736
10,5,0.08,6,0.46940514
10,6,0.07,5,0.46903875
3,3,0.08,5,0.46871942
5,10,0.14,6,0.4687022
8,10,0.09,5,0.4683705
5,8,0.05,5,0.46823993
10,3,0.08,5,0.46822155
5,4,0.09,5,0.46815884
8,9,0.1,5,0.46805876
8,6,0.15,5,0.4680529
6,3,0.15,5,0.4680279
10,3,0.02,6,0.46786067
8,6,0.05,5,0.46783563
10,10,0.09,6,0.46783036
7,10,0.12,6,0.467725
9,8,0.04,5,0.46751368
10,5,0.14,5,0.46750188
10,10,0.08,5,0.46733725
5,4,0.02,5,0.4669706
8,10,0.02,5,0.46695092
9,7,0.13,5,0.46680263
6,10,0.15,5,0.4667304
5,3,0.1,6,0.46663246
8,3,0.09,5,0.46662343
3,5,0.05,5,0.46661806
6,4,0.1,5,0.46657544
7,3,0.13,6,0.46650544
4,3,0.1,5,0.4664109
7,10,0.06,6,0.46630612
5,10,0.13,7,0.46618193
6,5,0.02,5,0.46612206
10,3,0.11,5,0.46578482
4,5,0.15,6,0.46572948
3,10,0.14,5,0.46572658
5,9,0.03,5,0.46568745
8,5,0.13,6,0.46561795
5,9,0.12,7,0.4655963
7,3,0.02,6,0.4654044
8,9,0.04,5,0.46531573
10,7,0.13,5,0.4653094
9,8,0.15,5,0.46519548
3,3,0.12,5,0.46505255
9,3,0.03,6,0.46501508
10,3,0.04,5,0.46493196
3,9,0.14,5,0.46485633
8,3,0.12,5,0.46484178
8,3,0.03,5,0.464755
9,4,0.03,6,0.46470657
5,9,0.12,5,0.46462843
10,7,0.06,5,0.46448714
8,4,0.14,5,0.4639932
5,8,0.07,5,0.4639418
6,3,0.13,5,0.4637887
10,3,0.1,5,0.46362674
10,10,0.11,6,0.46346712
10,6,0.11,5,0.4634345
8,5,0.08,5,0.46342877
5,6,0.06,5,0.46303862
5,3,0.03,6,0.4629822
4,8,0.11,6,0.46297783
9,7,0.14,6,0.46287814
9,6,0.08,5,0.46282756
5,3,0.13,6,0.46275482
3,5,0.03,5,0.46270353
9,10,0.07,6,0.46268564
3,4,0.14,5,0.4625893
7,3,0.09,6,0.46251684
8,10,0.06,5,0.46216598
4,3,0.13,5,0.46216238
10,7,0.03,5,0.4621527
6,7,0.04,5,0.46210834
10,5,0.11,6,0.46174717
8,6,0.03,5,0.4616153
10,5,0.07,5,0.4614696
9,5,0.13,5,0.4613712
2,10,0.1,5,0.4612721
8,7,0.11,5,0.4609792
8,3,0.11,6,0.46095625
9,6,0.07,5,0.46078995
9,8,0.12,5,0.4606771
10,4,0.04,5,0.46055958
7,9,0.03,7,0.460538
9,8,0.14,5,0.46043065
9,5,0.04,5,0.46042567
10,9,0.09,6,0.4603326
10,6,0.1,5,0.46011934
5,6,0.11,5,0.46005288
5,4,0.12,6,0.45997432
3,3,0.1,5,0.4598523
10,4,0.05,5,0.4597372
8,4,0.08,5,0.4596796
8,7,0.1,5,0.4595193
9,5,0.08,6,0.459261
6,5,0.14,5,0.45911762
8,6,0.04,5,0.4590451
6,6,0.11,5,0.45902717
5,4,0.03,5,0.45887372
3,6,0.15,5,0.45885867
10,6,0.02,5,0.458824
3,10,0.13,5,0.45856026
10,6,0.15,5,0.4584628
9,6,0.11,5,0.45803043
4,9,0.14,5,0.4580285
9,4,0.14,5,0.45801333
4,3,0.08,5,0.45798293
5,4,0.06,5,0.4579448
9,5,0.03,5,0.45791572
4,10,0.12,5,0.45789036
4,9,0.12,5,0.45785835
5,10,0.05,6,0.4575454
7,4,0.1,5,0.4574952
4,5,0.1,5,0.45734805
9,4,0.06,5,0.45706287
10,9,0.15,5,0.45705333
7,4,0.14,5,0.4569425
8,3,0.1,5,0.45682642
9,3,0.04,5,0.45661163
4,6,0.12,5,0.45660436
7,4,0.11,5,0.4564081
4,6,0.05,5,0.45635143
7,3,0.15,5,0.45628583
6,3,0.12,5,0.45606
7,5,0.15,5,0.45592943
7,9,0.02,5,0.45585385
8,9,0.13,6,0.4557472
7,8,0.14,5,0.45558813
9,6,0.12,5,0.45556322
8,9,0.08,5,0.45549613
8,8,0.08,5,0.4552762
4,4,0.15,5,0.45502362
8,3,0.14,6,0.45492113
9,9,0.05,5,0.45479298
4,10,0.08,6,0.45460632
7,6,0.04,5,0.454376
6,3,0.07,5,0.45424226
6,8,0.07,5,0.45415875
7,4,0.09,5,0.45415694
8,6,0.1,5,0.4540686
6,6,0.09,5,0.45395407
8,8,0.11,5,0.45372984
5,3,0.15,5,0.45359978
3,10,0.1,7,0.45356512
6,5,0.06,5,0.45355958
7,8,0.11,5,0.45348507
6,4,0.07,5,0.45335075
7,7,0.04,5,0.4533165
8,9,0.07,5,0.45327213
5,6,0.1,5,0.4531782
7,3,0.08,5,0.45299748
4,9,0.07,6,0.45296085
3,10,0.13,6,0.45295995
7,5,0.08,5,0.45267755
9,6,0.09,5,0.45266825
10,10,0.12,5,0.45260996
10,4,0.1,5,0.4524629
7,3,0.07,5,0.45240813
3,3,0.15,5,0.45238662
8,3,0.08,6,0.45237735
7,8,0.13,5,0.45230985
8,4,0.12,5,0.45228
10,3,0.03,5,0.45222977
3,6,0.14,6,0.4521393
4,5,0.11,6,0.4519963
8,3,0.13,6,0.45194542
7,9,0.06,5,0.45179665
10,6,0.13,5,0.4517109
6,4,0.15,6,0.4516986
10,9,0.15,6,0.45169714
4,5,0.14,5,0.45160574
6,10,0.08,5,0.45141733
9,8,0.05,5,0.45141223
8,8,0.02,5,0.45131624
5,8,0.12,5,0.45123774
6,4,0.06,6,0.45104834
10,8,0.14,5,0.45102972
2,10,0.13,6,0.45098916
5,8,0.03,5,0.450973
7,7,0.08,5,0.45076898
7,10,0.09,5,0.4507053
6,3,0.04,5,0.45063
7,10,0.07,7,0.45038736
5,9,0.06,7,0.45011947
7,3,0.14,5,0.45009628
6,4,0.14,5,0.44969863
10,5,0.09,5,0.44968617
5,3,0.08,6,0.4496235
4,6,0.11,6,0.4494541
6,4,0.13,6,0.4494155
7,6,0.08,6,0.44923362
9,7,0.08,5,0.4490111
6,6,0.14,5,0.44899458
7,5,0.1,5,0.4488247
7,6,0.13,5,0.44874376
6,4,0.04,5,0.4480772
9,6,0.15,5,0.44790423
2,10,0.02,5,0.44786718
10,3,0.07,5,0.4477932
6,3,0.02,5,0.4475126
10,6,0.13,6,0.4469497
9,5,0.02,5,0.4467992
8,8,0.04,5,0.44655672
4,10,0.14,5,0.44651994
8,7,0.14,6,0.44645813
9,7,0.03,5,0.44643003
4,3,0.11,5,0.44638962
6,5,0.15,5,0.44589594
9,3,0.13,5,0.44572443
9,10,0.02,5,0.44557273
10,9,0.1,5,0.445173
9,5,0.11,5,0.44472775
4,4,0.13,6,0.44470868
4,3,0.04,6,0.444694
9,10,0.11,7,0.4445736
9,3,0.14,5,0.44452888
6,8,0.12,5,0.4443656
5,3,0.1,5,0.4439652
8,10,0.14,5,0.44389075
8,3,0.05,6,0.44388485
5,10,0.15,5,0.443738
6,9,0.09,5,0.4437052
10,3,0.02,5,0.4436817
8,9,0.12,5,0.44349477
4,4,0.15,6,0.44342333
7,9,0.08,5,0.44335952
9,8,0.11,5,0.44320664
6,3,0.09,6,0.44293162
8,5,0.03,5,0.44292784
10,4,0.15,5,0.44255027
5,6,0.12,5,0.4425296
10,8,0.09,5,0.44216335
5,5,0.08,5,0.4420485
7,10,0.05,6,0.44196728
7,4,0.15,5,0.44181287
3,9,0.14,6,0.44180667
8,3,0.02,5,0.4414061
3,7,0.12,5,0.44126043
3,3,0.07,5,0.44118086
8,6,0.12,5,0.44115716
5,10,0.02,5,0.44078472
5,5,0.12,5,0.44062257
9,7,0.09,5,0.44056454
9,3,0.06,5,0.4405174
9,8,0.06,5,0.44034824
5,10,0.14,5,0.440324
8,5,0.03,6,0.44017494
3,3,0.04,6,0.44015038
10,9,0.12,5,0.44013515
9,3,0.05,5,0.439892
5,3,0.11,5,0.4398782
4,8,0.07,5,0.4394968
4,3,0.09,5,0.4394442
5,3,0.05,5,0.4391682
9,4,0.04,5,0.43910962
7,3,0.12,5,0.43897358
4,10,0.05,5,0.43897286
7,4,0.02,5,0.43895867
3,6,0.14,5,0.4386917
4,3,0.04,5,0.43865073
5,4,0.12,5,0.43851238
9,4,0.05,6,0.438489
5,7,0.03,5,0.43844882
10,7,0.12,5,0.43841782
5,7,0.08,5,0.4383898
10,9,0.05,6,0.43830428
7,3,0.05,5,0.43827853
6,5,0.13,6,0.4382296
10,8,0.03,5,0.43799183
10,4,0.03,5,0.43787324
8,6,0.02,5,0.43736535
8,6,0.06,5,0.43708757
7,7,0.13,6,0.43684092
3,9,0.13,5,0.43682468
8,9,0.05,6,0.43677127
9,10,0.05,5,0.43651384
5,6,0.05,5,0.43647313
4,3,0.05,5,0.43639985
10,10,0.03,5,0.4361065
9,4,0.03,5,0.435925
9,4,0.13,5,0.43555015
7,5,0.09,5,0.43502748
5,3,0.13,5,0.43494707
9,4,0.07,5,0.43480495
8,10,0.15,7,0.43454096
9,6,0.03,5,0.4344142
8,4,0.13,5,0.4342281
5,8,0.09,5,0.43420506
7,10,0.11,5,0.43418273
6,6,0.04,5,0.43407708
8,8,0.09,5,0.4340037
9,7,0.05,5,0.4339497
7,10,0.14,6,0.43377024
9,3,0.09,6,0.43360093
3,3,0.04,5,0.43338078
2,10,0.15,5,0.43337852
5,3,0.06,6,0.43333834
8,8,0.1,5,0.43310502
8,7,0.07,5,0.43266058
3,9,0.03,5,0.43264753
4,3,0.12,6,0.43209302
10,4,0.13,5,0.4320218
9,3,0.15,5,0.43199152
8,3,0.06,5,0.43187487
4,8,0.11,5,0.43171465
8,7,0.14,5,0.43128735
8,9,0.09,5,0.4309013
10,4,0.11,5,0.4305815
7,10,0.13,6,0.4303534
6,9,0.1,6,0.43034732
7,9,0.05,5,0.42951474
10,3,0.06,5,0.42913273
5,6,0.14,5,0.42871967
4,3,0.15,5,0.42870957
10,3,0.12,6,0.42865667
6,4,0.12,5,0.42862284
9,10,0.04,6,0.4282946
10,9,0.06,5,0.42818573
7,4,0.08,5,0.42779338
3,10,0.15,5,0.42754534
7,5,0.14,5,0.4273906
4,7,0.04,5,0.42722255
7,7,0.15,7,0.42698458
7,8,0.04,5,0.42663422
5,3,0.12,5,0.42643955
10,7,0.14,5,0.42630944
9,10,0.03,5,0.42626068
10,6,0.08,5,0.42557576
7,9,0.03,6,0.4248251
9,10,0.13,5,0.42323583
3,5,0.14,5,0.42312077
9,6,0.02,6,0.4225417
5,3,0.03,5,0.42198896
9,10,0.09,5,0.42183775
7,10,0.07,5,0.42074555
5,9,0.12,6,0.42025974
6,9,0.03,5,0.4198737
8,3,0.04,5,0.41976595
10,5,0.08,5,0.41957277
8,10,0.12,6,0.41891834
6,8,0.13,5,0.4189058
6,6,0.08,5,0.41863248
8,5,0.07,5,0.41861942
8,8,0.13,5,0.4184448
3,4,0.03,5,0.4179917
9,9,0.02,5,0.4178229
5,6,0.13,5,0.41779953
9,3,0.1,5,0.41775382
8,10,0.11,5,0.41768005
9,3,0.07,5,0.4174282
4,7,0.09,5,0.41721627
10,3,0.05,5,0.41686857
4,4,0.13,5,0.41682383
10,3,0.13,5,0.41671655
7,3,0.13,5,0.4163458
3,10,0.09,6,0.41582957
6,3,0.08,6,0.4156252
9,10,0.11,6,0.41520593
9,10,0.06,5,0.41511762
10,3,0.09,5,0.41508052
6,7,0.05,5,0.4148019
8,8,0.06,5,0.4146684
7,7,0.13,5,0.41430798
8,6,0.14,5,0.41426086
10,7,0.07,5,0.41399887
10,9,0.08,9,0.4139336
10,5,0.02,5,0.413776
8,3,0.13,5,0.4136162
10,5,0.13,5,0.4135405
8,3,0.08,5,0.41337803
4,5,0.06,5,0.41329047
5,9,0.07,6,0.41292936
2,10,0.07,6,0.41279325
5,10,0.11,5,0.4124802
6,5,0.13,5,0.4119739
8,9,0.03,5,0.41186187
10,10,0.1,5,0.41143662
9,9,0.15,5,0.41114822
9,7,0.14,5,0.41088033
9,5,0.06,5,0.41052282
6,4,0.03,5,0.4100508
7,6,0.08,5,0.40992498
5,9,0.04,5,0.4099199
10,9,0.03,5,0.4098969
10,3,0.15,5,0.4098429
9,5,0.15,5,0.4091773
6,4,0.06,5,0.4091002
6,3,0.09,5,0.40906402
9,9,0.12,6,0.40897828
8,3,0.14,5,0.4087869
9,4,0.12,5,0.40750623
8,9,0.05,5,0.40715462
9,10,0.14,5,0.4069136
9,4,0.02,6,0.40672055
8,7,0.12,5,0.4065474
4,3,0.06,5,0.40617576
10,9,0.05,5,0.40586504
5,6,0.09,5,0.40412205
6,4,0.13,5,0.4039637
9,8,0.07,5,0.4035568
4,3,0.12,5,0.40352663
10,5,0.1,5,0.40347958
5,4,0.14,5,0.40346804
8,10,0.15,5,0.40322083
4,3,0.07,5,0.40267196
7,9,0.15,5,0.40251264
7,6,0.03,5,0.40205738
7,7,0.03,5,0.4012811
7,3,0.09,5,0.40116656
6,8,0.15,5,0.40046486
9,3,0.09,5,0.4004159
10,9,0.08,6,0.4004125
4,6,0.11,5,0.39988688
9,4,0.05,5,0.39986393
5,3,0.06,5,0.39980233
2,10,0.15,6,0.39946812
5,8,0.04,5,0.39913586
7,3,0.02,5,0.39903495
10,8,0.15,5,0.39840594
6,9,0.12,7,0.3977619
3,4,0.1,5,0.397684
8,5,0.12,5,0.39759472
10,5,0.11,5,0.39731866
6,10,0.11,7,0.39650756
6,3,0.08,5,0.39643228
7,10,0.04,5,0.39597866
10,5,0.06,5,0.39594084
5,10,0.13,5,0.3955584
4,3,0.1,6,0.39486775
8,3,0.05,5,0.39473504
10,4,0.07,5,0.39337853
6,3,0.03,5,0.39244726
9,10,0.11,5,0.39236405
4,5,0.11,5,0.3918237
6,4,0.15,5,0.3905064
8,8,0.07,5,0.39040667
5,3,0.08,5,0.38611022
7,10,0.13,5,0.38524607
9,9,0.02,6,0.3851873
7,7,0.15,6,0.3847681
7,10,0.08,5,0.38451368
8,3,0.11,5,0.38408428
3,10,0.1,6,0.38344023
10,6,0.14,5,0.3834385
3,4,0.05,6,0.38314253
10,3,0.12,5,0.38280517
9,6,0.02,5,0.38255167
8,10,0.12,5,0.38216877
8,9,0.15,5,0.38083953
4,10,0.15,5,0.3776416
10,10,0.09,5,0.37708017
9,4,0.02,5,0.3752835
8,5,0.13,5,0.37375736
10,10,0.11,5,0.37211695
6,3,0.11,5,0.37006822
8,9,0.13,5,0.3681894
9,5,0.08,5,0.36694372
7,7,0.15,5,0.36665416
2,2,0.07,7,0.36549428
2,2,0.14,7,0.36418283
2,2,0.03,7,0.36414072
2,2,0.11,9,0.36155587
2,2,0.05,8,0.36130983
7,10,0.14,5,0.36120313
2,2,0.08,7,0.36095375
2,2,0.15,6,0.36086667
10,9,0.08,5,0.35983598
2,2,0.07,10,0.35855424
2,2,0.08,8,0.35849983
2,2,0.06,7,0.3580645
2,2,0.15,7,0.3579329
2,2,0.03,8,0.35768026
2,2,0.04,9,0.3561071
2,2,0.14,10,0.35596633
2,2,0.07,5,0.35510966
9,9,0.12,5,0.35437572
2,2,0.03,10,0.35325623
2,2,0.13,6,0.35303926
2,2,0.14,6,0.35296214
2,2,0.15,5,0.3519723
2,2,0.09,9,0.35140738
2,2,0.1,10,0.35104138
2,2,0.09,8,0.3506682
2,2,0.1,8,0.35063365
2,2,0.05,5,0.35001045
2,2,0.04,7,0.3495978
2,2,0.07,6,0.3491332
7,10,0.06,5,0.3489478
2,2,0.02,9,0.34883446
2,2,0.07,9,0.34861967
2,2,0.1,6,0.34794268
2,2,0.06,9,0.34761888
2,2,0.06,6,0.34717208
2,2,0.06,10,0.347028
2,2,0.09,10,0.34662366
2,2,0.11,10,0.34626102
2,2,0.04,6,0.34591943
2,2,0.06,8,0.34525293
2,2,0.04,8,0.3435664
3,4,0.05,5,0.34318638
2,2,0.14,8,0.34266663
8,10,0.15,6,0.34263682
9,3,0.03,5,0.34226033
2,2,0.04,10,0.3414504
2,2,0.08,9,0.34140772
2,2,0.02,5,0.34109992
2,2,0.04,5,0.34000102
2,2,0.05,9,0.3396093
2,2,0.08,10,0.33753386
2,2,0.08,5,0.3373058
2,2,0.14,5,0.33727467
2,2,0.06,5,0.33706862
2,2,0.02,8,0.3368835
2,2,0.1,9,0.33671293
2,2,0.12,9,0.3363569
2,2,0.03,9,0.3360967
2,2,0.12,8,0.33476666
9,10,0.04,5,0.33471727
2,2,0.13,10,0.3346932
2,2,0.02,7,0.33438078
2,2,0.12,10,0.33427808
2,2,0.14,9,0.3333038
2,2,0.15,9,0.33326626
2,2,0.03,6,0.3326935
2,2,0.15,10,0.33259636
2,2,0.13,5,0.3324311
2,2,0.13,8,0.3317604
2,2,0.02,10,0.3311835
2,2,0.05,7,0.33053777
2,2,0.11,8,0.3298967
7,9,0.03,5,0.32911748
2,2,0.13,9,0.32788196
2,2,0.07,8,0.32771814
2,2,0.05,6,0.32768786
2,2,0.11,5,0.3270383
2,2,0.13,7,0.3264155
2,2,0.03,5,0.3262102
2,2,0.02,6,0.3260696
2,2,0.1,7,0.3247225
6,9,0.12,6,0.32164314
