umap_n_components,umap_n_neighbors,umap_min_dist,k,silhouette_score
10,10,0.12,8,0.31720856
4,7,0.07,5,0.31719404
10,10,0.04,7,0.31714997
3,9,0.12,5,0.31710568
8,8,0.11,7,0.31706148
7,8,0.11,5,0.31703514
7,8,0.1,7,0.3170265
7,9,0.13,8,0.31699413
9,7,0.04,5,0.31699395
6,8,0.03,6,0.31697828
10,8,0.09,5,0.31695387
4,5,0.02,6,0.3169352
7,7,0.09,6,0.3169311
6,5,0.11,7,0.31687903
7,10,0.13,5,0.31686202
7,9,0.1,5,0.31683958
4,9,0.13,7,0.31678724
8,9,0.09,6,0.31677768
9,9,0.11,6,0.31677505
9,6,0.13,8,0.31675178
9,10,0.02,7,0.31669214
10,7,0.1,7,0.3166831
9,6,0.14,7,0.3165926
10,7,0.1,5,0.31658858
9,10,0.06,7,0.31657425
9,8,0.05,5,0.31654692
6,9,0.09,7,0.3165308
9,9,0.05,7,0.31652245
3,9,0.09,5,0.3164644
6,7,0.15,8,0.31644726
7,9,0.12,5,0.31638017
5,8,0.03,5,0.31635222
7,10,0.1,8,0.31634158
7,7,0.13,6,0.3162756
8,6,0.13,5,0.31623253
10,10,0.03,5,0.31623054
3,8,0.14,6,0.31620413
4,10,0.12,7,0.31615168
7,8,0.04,6,0.3161493
9,9,0.08,7,0.31600586
8,10,0.12,8,0.31594002
6,8,0.07,7,0.3158186
6,6,0.14,6,0.31581026
8,10,0.12,5,0.31580627
6,8,0.15,10,0.31562307
9,9,0.15,8,0.3155453
6,10,0.1,5,0.3155327
10,10,0.07,7,0.31550553
6,6,0.15,7,0.31549007
8,9,0.15,6,0.31548804
7,9,0.15,8,0.3154456
5,9,0.14,6,0.31540433
5,7,0.11,7,0.3153756
7,9,0.07,6,0.31536412
7,7,0.08,6,0.31535882
3,9,0.12,6,0.315269
3,10,0.11,7,0.3152673
10,9,0.06,5,0.31520638
6,9,0.13,6,0.31518826
5,6,0.13,6,0.3151654
10,7,0.11,5,0.3151331
4,10,0.06,6,0.3150731
6,10,0.08,5,0.31505567
2,7,0.12,8,0.31505483
6,7,0.08,5,0.31502226
9,8,0.06,5,0.3150114
4,8,0.15,6,0.31472525
9,8,0.1,5,0.31472465
8,9,0.14,5,0.31468385
6,9,0.11,6,0.31465563
9,9,0.13,6,0.3146531
8,8,0.13,9,0.31463552
10,8,0.14,10,0.31463432
9,10,0.03,7,0.31463364
4,7,0.03,6,0.31462362
5,7,0.06,6,0.31462145
8,8,0.14,6,0.31459802
8,7,0.06,6,0.31451893
5,7,0.06,5,0.31451505
8,8,0.12,7,0.31450325
5,7,0.03,5,0.3144373
7,10,0.09,6,0.31443283
5,8,0.04,5,0.31441593
5,9,0.1,8,0.3144047
6,7,0.09,6,0.31436506
9,10,0.09,6,0.31434846
6,9,0.03,5,0.31430486
4,8,0.08,6,0.3143005
5,7,0.1,5,0.31426957
6,10,0.07,5,0.3142642
6,5,0.15,6,0.31424895
5,10,0.05,6,0.31422293
3,6,0.14,5,0.31421638
5,8,0.15,7,0.3142139
5,8,0.1,5,0.31414232
4,8,0.09,5,0.3141217
9,10,0.06,5,0.31405494
8,6,0.12,8,0.3140505
7,10,0.14,7,0.31402892
4,8,0.1,5,0.3140107
4,7,0.02,6,0.31393653
10,8,0.15,6,0.31392813
3,10,0.11,6,0.31388634
9,9,0.13,7,0.31388175
5,10,0.12,6,0.31387728
3,8,0.09,8,0.31387538
5,9,0.12,5,0.3138689
6,10,0.13,6,0.31380895
3,9,0.11,6,0.3137955
5,9,0.12,8,0.3137356
9,10,0.08,6,0.3137326
5,9,0.1,5,0.3137201
3,8,0.09,5,0.31368557
3,9,0.14,5,0.31362182
6,9,0.11,8,0.31361994
3,9,0.1,6,0.31344527
6,10,0.15,5,0.3134379
8,10,0.13,7,0.31338295
4,9,0.11,5,0.31338188
3,10,0.07,8,0.31337735
5,7,0.11,5,0.31334212
6,10,0.11,6,0.31330863
6,10,0.15,8,0.31328985
10,8,0.14,6,0.31324947
7,7,0.07,6,0.3131636
8,9,0.15,5,0.31313026
9,8,0.12,5,0.31303883
8,9,0.04,5,0.31300688
9,7,0.09,5,0.31298548
6,10,0.14,6,0.31295955
8,7,0.07,5,0.31294727
6,10,0.09,6,0.31292734
8,9,0.1,6,0.31292325
3,10,0.13,6,0.31290293
8,6,0.11,5,0.31288737
9,8,0.14,6,0.31279692
8,10,0.08,9,0.31276453
6,10,0.08,6,0.31271985
8,10,0.1,7,0.3127173
10,9,0.02,6,0.312695
7,6,0.11,5,0.31268892
6,8,0.15,8,0.31266832
5,9,0.11,5,0.31262913
6,7,0.09,5,0.31256565
4,6,0.11,6,0.31248435
6,10,0.12,8,0.31242633
7,9,0.14,5,0.31241518
10,9,0.1,5,0.31235322
4,8,0.12,6,0.31233463
6,9,0.15,6,0.31232485
8,10,0.08,5,0.31231967
10,9,0.06,7,0.3123191
10,7,0.07,5,0.31217298
9,8,0.1,7,0.31211329
6,10,0.02,5,0.31200498
3,8,0.14,5,0.3119608
7,8,0.15,5,0.31193653
9,7,0.11,5,0.3119263
6,9,0.08,5,0.31192482
6,9,0.12,6,0.31190255
10,9,0.15,7,0.3118237
7,10,0.15,7,0.31177798
8,10,0.14,7,0.31172112
10,10,0.05,5,0.31163275
7,9,0.14,8,0.31160924
10,9,0.08,5,0.31155506
5,6,0.12,5,0.31145954
3,9,0.06,7,0.31145835
10,10,0.02,7,0.31140843
5,8,0.08,6,0.31135517
9,9,0.14,7,0.31132582
8,7,0.09,5,0.31130892
4,10,0.13,6,0.3113084
3,8,0.15,5,0.31126854
8,9,0.13,6,0.31118956
8,10,0.15,5,0.31117502
4,9,0.02,6,0.31117406
6,10,0.07,6,0.31116822
7,8,0.12,9,0.31109598
5,8,0.08,8,0.31106082
4,9,0.07,5,0.31100866
6,7,0.08,6,0.31092286
9,9,0.08,5,0.31080723
4,8,0.04,6,0.31078497
3,7,0.14,5,0.31076753
5,8,0.08,5,0.3107243
3,6,0.06,5,0.31071916
6,9,0.04,5,0.31059176
5,8,0.09,5,0.31052282
4,8,0.11,5,0.31049746
9,9,0.12,7,0.31047285
3,9,0.06,6,0.3103834
6,10,0.14,7,0.31036833
4,8,0.1,6,0.31029233
10,8,0.06,6,0.310278
6,9,0.02,5,0.31027088
8,10,0.13,9,0.3102531
7,8,0.03,7,0.31024364
4,7,0.09,5,0.310238
7,7,0.11,5,0.31022784
3,10,0.14,7,0.3100435
9,8,0.04,5,0.31002396
8,8,0.14,8,0.30997002
5,9,0.15,5,0.30994844
4,9,0.09,7,0.30994105
8,9,0.11,6,0.30983177
10,7,0.06,7,0.30980077
4,9,0.1,5,0.30975187
3,9,0.12,8,0.3096912
8,7,0.15,7,0.3096353
6,9,0.09,5,0.3095987
3,9,0.15,6,0.30947238
6,10,0.08,7,0.30936807
9,7,0.12,7,0.30934998
10,10,0.07,6,0.30932513
8,9,0.13,5,0.3093233
6,10,0.02,10,0.30930904
8,6,0.05,5,0.309277
4,9,0.03,5,0.30921173
5,10,0.07,8,0.30901548
5,10,0.14,7,0.30900967
9,10,0.1,7,0.3089955
9,7,0.13,5,0.30896991
6,7,0.15,5,0.30895814
6,8,0.1,6,0.3088864
7,7,0.11,6,0.30884567
10,7,0.03,5,0.3088253
4,7,0.1,6,0.3087609
10,10,0.12,5,0.30875722
8,10,0.06,5,0.30873808
6,10,0.06,5,0.30868477
7,6,0.06,6,0.30868027
5,8,0.14,6,0.3086199
7,10,0.13,6,0.30858254
5,7,0.08,5,0.30845967
4,8,0.03,6,0.30844852
5,8,0.13,6,0.30843595
7,10,0.02,7,0.3084316
9,8,0.13,6,0.30840194
8,8,0.06,5,0.308398
10,8,0.03,6,0.3083832
9,6,0.13,7,0.3083825
9,6,0.14,6,0.3083424
10,10,0.04,5,0.30829382
3,8,0.12,7,0.30826265
7,10,0.15,9,0.30822474
6,9,0.1,5,0.3082123
10,8,0.07,6,0.30816498
8,8,0.15,9,0.30812114
3,8,0.04,5,0.30807373
5,9,0.11,6,0.3080726
10,9,0.09,6,0.3079176
8,9,0.12,6,0.3078267
9,8,0.15,6,0.3076663
9,8,0.14,8,0.30763534
9,8,0.14,5,0.3076261
3,8,0.11,6,0.30755416
5,9,0.15,8,0.30753753
8,10,0.13,6,0.30753297
6,8,0.09,7,0.30749297
4,6,0.1,5,0.30747938
9,10,0.11,6,0.30745772
8,8,0.12,6,0.30732766
9,8,0.13,7,0.30729297
6,10,0.03,5,0.30725428
7,9,0.13,5,0.30724022
7,9,0.15,5,0.3072141
10,10,0.04,6,0.30708265
10,10,0.07,5,0.30702627
6,5,0.15,5,0.30699703
6,10,0.1,7,0.30698952
8,8,0.13,6,0.3069327
8,7,0.02,5,0.30692992
6,8,0.12,7,0.30686697
10,9,0.14,5,0.3068405
3,8,0.12,6,0.30675614
10,10,0.1,7,0.30675498
10,9,0.06,6,0.30670813
10,8,0.11,5,0.3065674
5,10,0.06,7,0.3065537
7,6,0.15,8,0.30654147
8,8,0.06,6,0.3064199
10,10,0.09,7,0.30639926
7,9,0.03,6,0.30632782
3,9,0.1,8,0.30623314
5,9,0.13,6,0.3061989
8,7,0.08,6,0.30615324
9,10,0.05,5,0.30614254
10,8,0.1,6,0.3060909
3,9,0.06,5,0.30603313
9,9,0.12,6,0.30599394
3,9,0.09,6,0.30590177
10,8,0.12,7,0.30583063
10,7,0.06,6,0.305826
7,8,0.02,7,0.30576965
10,9,0.09,5,0.30571282
4,10,0.15,5,0.30569422
4,8,0.14,5,0.30566257
5,6,0.1,6,0.30560273
9,10,0.09,8,0.30557284
9,8,0.12,7,0.30556104
4,7,0.15,6,0.3055515
3,6,0.06,6,0.30550283
10,9,0.12,5,0.30547607
4,10,0.1,7,0.30544513
10,8,0.1,7,0.3053638
4,8,0.07,5,0.30521095
7,10,0.02,5,0.30520838
9,10,0.12,7,0.3051945
9,9,0.14,6,0.30517
9,9,0.15,7,0.30512455
10,6,0.07,5,0.305112
7,10,0.06,6,0.3050197
10,10,0.05,6,0.3050129
10,7,0.08,5,0.305012
5,10,0.11,7,0.30501133
8,10,0.13,5,0.30492938
3,10,0.06,5,0.30477723
10,9,0.02,5,0.304761
4,9,0.15,5,0.30469975
6,8,0.07,6,0.30463603
4,10,0.02,7,0.30462655
7,8,0.13,5,0.3044564
4,9,0.12,8,0.30443466
10,8,0.11,7,0.3043881
6,9,0.05,7,0.30435863
10,10,0.15,8,0.30431226
10,8,0.12,5,0.30426934
9,10,0.12,5,0.30422267
6,9,0.06,5,0.30416456
10,10,0.1,8,0.30378452
4,10,0.15,6,0.30375347
6,8,0.11,7,0.30372816
4,8,0.1,7,0.30370778
9,8,0.14,7,0.30369914
6,10,0.12,7,0.30366638
10,8,0.14,5,0.30363047
9,8,0.09,6,0.30361304
10,10,0.13,5,0.30358657
5,6,0.04,5,0.3035324
10,8,0.15,5,0.30344558
9,7,0.14,7,0.30331668
6,6,0.15,6,0.3032702
4,8,0.07,6,0.3032165
6,9,0.07,5,0.30321488
9,8,0.03,6,0.30317008
4,10,0.07,6,0.30316055
10,9,0.13,5,0.30314264
4,8,0.11,6,0.30311146
3,6,0.08,6,0.30301178
5,9,0.14,5,0.30296347
7,10,0.1,7,0.30295354
7,7,0.15,6,0.30293974
9,8,0.08,6,0.30279952
9,10,0.11,7,0.30268553
10,10,0.12,7,0.30264127
5,10,0.1,7,0.30263
4,10,0.14,7,0.3026161
9,10,0.1,6,0.3025689
5,8,0.06,5,0.30254427
4,8,0.13,7,0.30254117
5,10,0.06,6,0.30251744
7,8,0.14,5,0.30250803
10,10,0.14,7,0.3025047
7,9,0.06,5,0.3024908
6,8,0.13,7,0.3024379
10,10,0.14,5,0.30243304
4,9,0.09,5,0.30241352
10,7,0.15,5,0.30232912
3,10,0.15,6,0.3022417
3,7,0.14,6,0.30218259
6,10,0.1,6,0.30213168
7,7,0.14,6,0.3020307
5,10,0.15,7,0.3017734
5,10,0.07,5,0.30174673
8,6,0.05,7,0.30173656
8,10,0.14,6,0.3017047
6,10,0.12,6,0.3016355
9,9,0.06,5,0.30162165
6,8,0.15,7,0.30161014
6,9,0.14,8,0.30159152
4,7,0.02,5,0.30158547
5,10,0.04,5,0.30157536
8,8,0.15,8,0.30157492
8,8,0.07,5,0.30154306
9,10,0.1,5,0.301432
6,9,0.14,5,0.30137718
4,10,0.03,5,0.30126825
10,8,0.1,5,0.30124673
9,9,0.15,6,0.30121604
3,10,0.12,5,0.30109566
6,10,0.15,6,0.30107033
4,7,0.14,5,0.30098885
6,7,0.09,7,0.30096462
9,10,0.15,8,0.300934
6,8,0.06,6,0.3008874
5,8,0.15,5,0.3007729
10,6,0.13,5,0.3006725
8,7,0.14,7,0.3005703
8,8,0.15,6,0.3004633
10,8,0.05,6,0.30044413
7,10,0.15,8,0.30026928
4,8,0.14,6,0.30023506
8,7,0.13,6,0.30020335
5,8,0.05,5,0.3001743
9,7,0.12,5,0.2998468
10,10,0.11,5,0.29981065
10,10,0.13,7,0.29981032
4,7,0.14,6,0.29979086
4,10,0.02,5,0.2996966
5,10,0.1,6,0.29959536
10,8,0.13,6,0.2995715
7,10,0.11,7,0.29953277
8,7,0.08,5,0.29946944
9,7,0.05,5,0.29941806
8,7,0.11,5,0.29938418
10,8,0.15,7,0.29930395
7,10,0.05,5,0.29926023
9,10,0.11,5,0.29925764
5,10,0.03,5,0.2991973
9,10,0.12,6,0.29904705
4,7,0.12,5,0.29901904
7,7,0.04,6,0.29901138
5,8,0.15,6,0.29900026
7,10,0.14,5,0.29899523
4,7,0.08,6,0.29880124
9,8,0.1,6,0.2987616
9,10,0.14,7,0.29870188
8,7,0.1,5,0.29861102
6,9,0.11,7,0.2986083
7,8,0.13,6,0.2985139
3,6,0.12,5,0.2985071
4,6,0.13,6,0.29844013
8,9,0.12,5,0.29834178
10,10,0.02,6,0.29830188
7,9,0.14,6,0.29812795
8,10,0.02,5,0.29804772
4,8,0.06,5,0.29803318
5,8,0.13,5,0.29799956
8,8,0.09,5,0.29798853
10,8,0.13,5,0.297983
6,8,0.05,6,0.29778522
10,10,0.09,5,0.2976983
9,10,0.08,5,0.29753056
9,10,0.14,5,0.29732078
5,10,0.13,7,0.29723343
9,9,0.1,7,0.29722777
3,9,0.15,7,0.2972081
5,10,0.07,7,0.29714537
9,8,0.09,5,0.29710087
4,7,0.15,5,0.2970738
9,10,0.09,5,0.29699865
7,9,0.08,6,0.2969549
7,7,0.14,5,0.2969329
5,9,0.14,8,0.29682738
6,10,0.09,5,0.29680374
10,10,0.15,7,0.29677224
6,8,0.04,5,0.29674295
8,9,0.06,5,0.29668996
7,9,0.06,6,0.2966643
6,10,0.15,7,0.2966401
3,6,0.15,5,0.29652876
4,7,0.15,7,0.29646942
7,7,0.04,5,0.29645872
9,10,0.13,7,0.2961845
10,7,0.13,6,0.29595083
4,7,0.13,5,0.29593983
9,7,0.15,5,0.29593825
7,10,0.11,6,0.29569486
10,7,0.14,7,0.29541826
3,10,0.11,5,0.29537126
9,8,0.03,5,0.29535842
4,7,0.1,5,0.29515445
6,8,0.08,6,0.29501438
5,7,0.15,6,0.2949942
4,10,0.04,5,0.2949084
7,10,0.1,6,0.29488283
7,6,0.15,7,0.2948316
6,9,0.11,5,0.29476836
5,8,0.12,5,0.29473087
9,10,0.07,6,0.29471782
6,10,0.12,5,0.2946806
8,7,0.04,5,0.29461837
10,8,0.13,7,0.29445666
3,8,0.08,5,0.2944219
8,6,0.12,5,0.2944043
9,7,0.15,7,0.2944005
5,5,0.1,5,0.29435477
10,9,0.15,6,0.29406878
5,9,0.02,5,0.2940466
10,10,0.1,6,0.29386356
9,9,0.07,5,0.29376534
10,6,0.14,7,0.29368892
4,5,0.09,5,0.2936347
6,9,0.15,5,0.2935015
8,10,0.15,8,0.29330054
6,8,0.1,5,0.2932857
6,9,0.12,5,0.29325664
8,7,0.13,5,0.29322082
6,8,0.09,6,0.29299784
9,10,0.14,6,0.2929814
7,8,0.14,6,0.29292572
6,9,0.13,5,0.29243702
5,7,0.07,6,0.29231668
9,10,0.03,5,0.2922831
5,10,0.11,6,0.29226443
5,8,0.11,5,0.29226267
7,7,0.1,5,0.29226208
10,7,0.14,5,0.29216212
6,7,0.06,5,0.29203334
9,8,0.12,6,0.29193208
4,7,0.11,5,0.2919189
3,8,0.08,6,0.29191002
6,8,0.11,6,0.29190648
6,9,0.15,7,0.2919042
10,10,0.11,6,0.29183596
4,7,0.05,6,0.29183152
9,8,0.11,6,0.29173326
10,10,0.08,6,0.29152146
8,7,0.11,6,0.29148498
7,10,0.13,7,0.2914611
7,6,0.13,6,0.29139516
6,8,0.05,5,0.2912354
9,7,0.14,5,0.29117194
7,8,0.1,5,0.29107
4,7,0.08,5,0.29089686
9,9,0.11,5,0.29084247
6,8,0.12,6,0.29076332
9,9,0.12,5,0.29025877
9,9,0.14,5,0.29012778
8,8,0.07,8,0.2898564
7,8,0.08,8,0.2897698
8,8,0.1,5,0.28975222
7,9,0.03,5,0.2897384
5,10,0.11,5,0.28943095
3,6,0.15,6,0.28914693
5,9,0.02,6,0.28895006
3,6,0.12,7,0.28880867
7,9,0.07,5,0.28872934
8,6,0.12,6,0.28872272
7,10,0.08,6,0.28869072
8,8,0.15,7,0.28864062
5,10,0.12,5,0.28855717
4,8,0.05,7,0.2883426
3,6,0.12,6,0.2882616
8,8,0.12,9,0.28819674
7,8,0.1,6,0.28812128
4,10,0.11,7,0.28768575
5,7,0.15,7,0.28763178
10,9,0.15,5,0.28759068
9,10,0.15,5,0.2875148
4,10,0.14,5,0.28731236
5,10,0.14,5,0.2869777
10,5,0.09,6,0.2868737
9,9,0.13,5,0.28676206
8,10,0.14,5,0.28672415
4,10,0.11,6,0.28658113
6,8,0.09,5,0.28656563
9,9,0.03,5,0.2864626
7,7,0.1,6,0.2862892
4,8,0.13,6,0.28599754
7,10,0.08,7,0.28583017
9,9,0.05,6,0.28578874
9,9,0.09,5,0.2857243
10,6,0.07,6,0.28569552
10,10,0.09,6,0.28569543
5,8,0.07,5,0.2856326
9,2,0.1,5,0.28561035
6,10,0.13,7,0.28552395
7,6,0.06,5,0.28538114
8,7,0.15,5,0.28525588
4,9,0.12,6,0.28499427
9,9,0.15,5,0.28488275
7,8,0.09,6,0.2845381
9,10,0.15,6,0.2844662
7,8,0.09,5,0.28426087
8,7,0.15,6,0.28418207
7,9,0.04,5,0.28417435
10,10,0.06,6,0.284158
4,9,0.14,5,0.2838407
8,8,0.09,8,0.28376025
8,8,0.11,5,0.2837431
9,8,0.13,8,0.28365317
7,10,0.13,8,0.28365284
8,9,0.03,5,0.28362548
8,8,0.12,8,0.28341988
4,8,0.05,5,0.28315917
9,10,0.07,5,0.2828847
4,9,0.13,6,0.28285798
7,9,0.08,5,0.28262773
3,9,0.09,7,0.2823054
7,10,0.14,6,0.2819716
8,7,0.14,5,0.28196138
7,10,0.12,7,0.28164932
4,10,0.02,6,0.28157216
8,7,0.14,6,0.28151315
7,8,0.07,6,0.2814578
4,9,0.13,5,0.2813807
7,8,0.07,7,0.28122392
8,8,0.14,5,0.28121597
6,8,0.07,5,0.28121403
4,9,0.12,5,0.28119248
9,9,0.1,6,0.28111655
9,8,0.15,5,0.28108087
5,8,0.13,7,0.28095716
9,6,0.09,5,0.28076985
4,8,0.13,5,0.28050834
4,6,0.13,5,0.28044856
5,8,0.14,5,0.28000724
5,10,0.15,5,0.27996162
10,10,0.12,6,0.27988666
6,5,0.13,6,0.27973035
10,7,0.12,5,0.27956703
7,6,0.14,6,0.2794216
7,7,0.15,5,0.27936864
8,8,0.02,5,0.27859673
4,8,0.08,5,0.2785641
6,9,0.05,6,0.27834225
5,10,0.07,6,0.27800682
9,8,0.07,5,0.27797866
6,8,0.15,6,0.27767736
10,8,0.12,6,0.27742106
10,8,0.05,5,0.27732146
3,8,0.13,6,0.27706394
6,7,0.13,6,0.2769474
5,10,0.05,5,0.27691108
9,8,0.11,5,0.27626038
7,8,0.07,5,0.27624264
7,10,0.12,5,0.27578068
9,10,0.02,5,0.27577943
7,8,0.08,5,0.27569103
10,7,0.11,6,0.27548042
8,8,0.13,5,0.27524725
7,6,0.14,5,0.27474013
4,8,0.05,6,0.27448565
4,8,0.15,5,0.2744193
6,8,0.13,5,0.27435702
10,10,0.15,5,0.27435023
9,10,0.15,7,0.27400956
10,9,0.05,5,0.27400908
10,7,0.14,6,0.27394822
7,6,0.15,5,0.27392593
5,10,0.14,6,0.27342668
4,10,0.11,5,0.27341706
10,10,0.14,6,0.27285367
8,8,0.13,8,0.27267894
3,9,0.11,5,0.27265963
10,9,0.11,5,0.27264372
6,8,0.08,5,0.27216497
10,10,0.13,6,0.27183214
10,10,0.15,6,0.27061677
8,8,0.12,5,0.27038464
10,7,0.12,6,0.27018043
6,8,0.13,6,0.2700025
7,8,0.08,6,0.269655
5,7,0.14,7,0.26714292
7,10,0.12,6,0.26670367
7,10,0.08,5,0.26655087
6,8,0.15,5,0.2658908
9,10,0.13,5,0.2658297
10,7,0.13,5,0.2654812
4,7,0.05,5,0.26537496
10,10,0.1,5,0.2648005
4,10,0.14,6,0.26448768
6,8,0.12,5,0.26413178
5,10,0.15,6,0.2619365
8,8,0.15,5,0.26149613
6,8,0.14,6,0.26075804
9,8,0.13,5,0.26049674
5,9,0.13,5,0.25968474
6,8,0.11,5,0.2594021
9,10,0.13,6,0.2593405
7,10,0.15,6,0.25767264
9,9,0.1,5,0.25711066
8,9,0.11,5,0.25407344
6,8,0.14,5,0.25282675
5,7,0.15,5,0.25254178
6,8,0.14,7,0.24940147
7,6,0.13,5,0.24926876
7,10,0.15,5,0.24498223
7,6,0.15,6,0.2431035
6,7,0.13,5,0.2362282
10,7,0.06,5,0.23514125
5,7,0.14,6,0.23233455
4,8,0.12,5,0.23100643
5,7,0.14,5,0.22415853
